trust_vs_disgust,surprise_vs_antecip,tweet_id,joy_vs_sadness,key,created_date,annotator_id,anger_vs_fear
TRU,neutral,456422564730896386,neutral,4554298394411008,2017-01-20T15:28:38,2002,neutral
TRU,SUR,456920229818294272,neutral,4554323426017280,2017-01-24T16:58:09,7649,FEA
dontknow,dontknow,471730341217320960,dontknow,4554708765114368,2017-01-26T14:24:48,5910,dontknow
dontknow,dontknow,455825184935915522,dontknow,4554877611016192,2017-01-24T00:45:44,6503,dontknow
dontknow,dontknow,454334879015391232,dontknow,4554906333609984,2017-01-24T16:46:21,6503,dontknow
neutral,ANT,448451521559425024,neutral,4555198391386112,2017-01-22T12:27:27,2937,neutral
DIS,neutral,447079654432985089,neutral,4555606480388096,2016-06-17T05:16:31,2,neutral
TRU,ANT,453304185224953856,JOY,4555720766783488,2017-01-24T01:40:13,6093,FEA
neutral,neutral,444475914035163136,neutral,4555797807759360,2017-01-20T15:07:16,1648,neutral
dontknow,dontknow,469865109679259649,dontknow,4556080201859072,2017-01-30T23:33:23,7014,dontknow
neutral,ANT,441583786737025024,neutral,4556124225273856,2017-01-23T16:19:08,7471,neutral
neutral,neutral,456788707576532992,neutral,4556179590086656,2017-01-20T14:30:22,7229,dontknow
TRU,ANT,471244351620673536,JOY,4556591906947072,2017-01-22T19:26:22,6371,neutral
neutral,neutral,452006635368906752,neutral,4556759880433664,2017-01-20T13:45:58,1522,neutral
TRU,SUR,458593676046761984,neutral,4557108578091008,2017-01-20T16:46:36,7649,neutral
neutral,neutral,451400480250679296,JOY,4557463449763840,2016-10-21T00:24:34,2,neutral
TRU,SUR,452559954927681538,JOY,4557488951132160,2017-01-23T13:24:58,2105,neutral
DIS,dontknow,444561180875816961,neutral,4557525726789632,2017-01-20T13:29:13,2798,ANG
TRU,neutral,443503378610790400,JOY,4557541832916992,2017-01-20T13:52:03,5859,neutral
DIS,ANT,446339121917599744,neutral,4557572434558976,2017-01-20T14:40:21,6118,ANG
DIS,SUR,459794162565410816,SAD,4557871069003776,2017-01-20T16:04:30,5892,FEA
TRU,SUR,453540037515558912,JOY,4558135075274752,2017-01-29T12:05:23,4817,neutral
TRU,SUR,449207373052510208,JOY,4558310900498432,2017-01-20T13:06:36,365,FEA
neutral,ANT,444051739067822081,neutral,4558486792830976,2016-06-17T05:11:22,2,neutral
DIS,ANT,472171457657982976,SAD,4558721472528384,2017-01-21T11:58:46,3745,FEA
TRU,SUR,456114609389600768,JOY,4558859649679360,2017-01-23T01:50:19,9241,neutral
TRU,neutral,450626014260252672,JOY,4559129158877184,2016-09-23T01:30:07,2,neutral
DIS,neutral,442047474682052608,neutral,4559275657527296,2017-01-20T13:43:43,8935,ANG
neutral,neutral,470905734449074176,neutral,4559304380121088,2017-01-20T16:05:54,3405,neutral
neutral,neutral,451811086929387520,neutral,4559364509663232,2017-01-30T17:03:37,8653,neutral
neutral,neutral,455742846495371264,SAD,4559433229139968,2017-01-25T18:28:00,6093,neutral
neutral,neutral,459695340170780672,neutral,4559766357540864,2017-01-24T00:59:21,6503,neutral
neutral,ANT,458968505359302656,neutral,4559768236589056,2017-01-22T13:04:53,2937,neutral
DIS,neutral,453362692490031105,SAD,4559769578766336,2017-01-01T19:13:47,8309,ANG
dontknow,dontknow,450744596516315137,dontknow,4559807025512448,2017-02-06T12:44:56,3363,dontknow
neutral,neutral,449261686193913856,neutral,4559984058695680,2016-11-12T18:09:39,2,neutral
DIS,SUR,464479043396837377,neutral,4560200954544128,2017-01-20T15:30:27,7545,ANG
neutral,neutral,456536606300573696,neutral,4560389664669696,2017-01-22T00:49:57,4738,neutral
neutral,neutral,448066819480629248,neutral,4560525493010432,2016-12-28T03:20:57,9839,neutral
neutral,SUR,469942540863815680,JOY,4560527372058624,2017-01-23T15:27:13,3793,neutral
neutral,SUR,441586664272855040,neutral,4560599849631744,2017-01-23T09:45:55,3944,neutral
TRU,neutral,453598879377002497,JOY,4560803457925120,2017-02-01T16:24:33,9796,neutral
TRU,neutral,448252691761094656,JOY,4561058672934912,2017-01-20T13:52:43,5859,neutral
neutral,neutral,452045232570634240,neutral,4561211681144832,2016-11-15T23:57:09,2,neutral
TRU,ANT,464751717230592002,JOY,4561506624602112,2017-01-24T01:03:38,6503,ANG
TRU,SUR,459790105390374913,JOY,4561970481070080,2017-01-23T18:33:36,3586,FEA
neutral,neutral,445642013623726081,neutral,4562059870076928,2017-02-01T13:27:57,7766,neutral
neutral,neutral,449697570688733184,neutral,4562197644574720,2016-06-17T05:09:30,2,neutral
DIS,neutral,451418972966375424,SAD,4562207778013184,2017-01-24T17:11:11,7649,ANG
dontknow,dontknow,461526504644816896,dontknow,4562269115514880,2017-01-24T01:00:15,6503,dontknow
DIS,neutral,443020958585356288,neutral,4562669688324096,2016-06-17T05:10:45,2,ANG
dontknow,dontknow,448130972039385089,dontknow,4562726395314176,2017-01-20T14:48:28,7229,dontknow
neutral,neutral,449938384048635904,neutral,4562789209210880,2016-10-18T13:06:17,3,neutral
dontknow,dontknow,444603654902140928,SAD,4562798872887296,2017-01-20T14:17:33,5389,FEA
DIS,ANT,453521418748440576,neutral,4562986509271040,2017-01-20T14:05:12,3989,FEA
TRU,ANT,448176331503988736,JOY,4563075361406976,2017-01-30T19:11:15,9907,ANG
TRU,SUR,448084897677471744,JOY,4563094487433216,2017-01-20T13:55:19,8884,neutral
TRU,neutral,464754041671913472,neutral,4563994484408320,2017-01-21T20:59:54,7649,neutral
DIS,ANT,452089363938414592,neutral,4564302648311808,2017-02-01T16:52:45,3769,neutral
neutral,ANT,448795866648686592,neutral,4564391768883200,2016-09-22T22:33:09,2,neutral
dontknow,dontknow,459773699185729536,dontknow,4564516859805696,2017-01-23T11:47:27,6503,dontknow
dontknow,ANT,458619519691685888,dontknow,4564599001055232,2017-01-23T21:52:08,5524,neutral
neutral,neutral,450952407371882496,neutral,4564736440008704,2017-01-20T16:20:40,8135,neutral
DIS,SUR,441566388126511105,SAD,4564766504779776,2017-01-27T04:02:45,2923,FEA
dontknow,dontknow,447043135726956544,dontknow,4564787711180800,2017-01-24T15:26:10,6503,dontknow
TRU,neutral,455030061998284800,JOY,4564920318296064,2017-01-22T19:08:35,638,neutral
TRU,neutral,461511886916558848,JOY,4564922197344256,2017-01-22T11:27:13,104,neutral
neutral,neutral,441750277830369280,neutral,4565003264851968,2016-11-11T02:05:18,2,neutral
TRU,ANT,462227964357529600,JOY,4565387999969280,2017-01-24T01:09:27,6093,neutral
neutral,neutral,453579148670156800,neutral,4565423366340608,2017-01-23T22:05:19,9966,neutral
DIS,SUR,443033215830601728,JOY,4565555973455872,2017-01-21T10:53:53,6947,neutral
neutral,neutral,446412354558128128,neutral,4565705022242816,2016-06-17T05:14:14,2,ANG
neutral,neutral,459684982190268416,neutral,4565736362082304,2017-01-25T18:22:47,6093,neutral
DIS,neutral,442688786481561600,SAD,4565904671113216,2017-01-23T00:37:43,638,neutral
DIS,SUR,443251475083718656,SAD,4566143914213376,2017-01-21T16:23:30,7649,ANG
dontknow,dontknow,453973417646358528,dontknow,4566285044154368,2017-01-24T12:29:01,6503,dontknow
neutral,neutral,445935426608840705,neutral,4566303029329920,2016-11-11T11:53:19,2,neutral
DIS,neutral,454228302602182656,neutral,4566321819811840,2017-01-21T17:27:12,7649,FEA
neutral,neutral,459696526861037568,neutral,4566337925939200,2017-01-21T17:47:32,6406,neutral
neutral,neutral,461596679620542464,neutral,4566393022316544,2017-01-24T11:17:07,270,neutral
neutral,neutral,448580144576626688,neutral,4566452011008000,2016-12-28T03:11:26,9839,neutral
neutral,neutral,461507250881036288,neutral,4566643137052672,2017-01-21T16:21:36,8049,neutral
DIS,ANT,443800394989580289,neutral,4566667162025984,2017-01-22T18:52:54,9118,FEA
neutral,SUR,449659519136583680,neutral,4566803393019904,2017-01-29T12:08:09,4817,neutral
dontknow,neutral,471108738120953856,JOY,4566938952925184,2017-02-03T23:49:20,7590,neutral
dontknow,dontknow,450677267967250432,dontknow,4567309125419008,2017-01-26T01:55:28,3683,dontknow
neutral,neutral,446291581428301824,neutral,4567365832409088,2016-09-23T01:17:29,2,neutral
neutral,SUR,459032788180942848,SAD,4567394756329472,2017-02-02T21:47:08,2734,FEA
neutral,neutral,448514697797840896,SAD,4567655742701568,2017-01-24T01:03:51,6503,FEA
neutral,ANT,456059375103537153,neutral,4568100473143296,2017-01-22T12:49:00,2937,neutral
TRU,SUR,451041767530700800,JOY,4568340454440960,2016-12-28T01:37:34,3840,neutral
DIS,neutral,448116868541587456,SAD,4568392530919424,2017-01-20T14:19:39,7160,neutral
TRU,neutral,452111038637674497,JOY,4568453868421120,2017-01-20T13:14:07,5897,neutral
TRU,ANT,454641669473050624,neutral,4568498562924544,2017-01-20T14:15:21,3497,neutral
dontknow,dontknow,445033639110541312,dontknow,4568564329611264,2017-01-24T00:58:24,6503,dontknow
TRU,SUR,461500280291729409,neutral,4568689017880576,2017-01-30T19:52:55,7649,FEA
dontknow,neutral,447011436158787584,neutral,4568950876667904,2017-02-01T04:01:35,4136,dontknow
neutral,ANT,445348987693199361,neutral,4569185757691904,2017-01-23T12:14:50,3851,neutral
DIS,neutral,470859545720664064,neutral,4569318364807168,2017-01-20T16:29:09,6780,neutral
neutral,ANT,459389829080690689,neutral,4569320243855360,2017-01-20T15:48:28,1680,neutral
DIS,SUR,448944405660311552,JOY,4569323465080832,2017-01-24T15:02:49,5761,neutral
TRU,neutral,461508389697495040,JOY,4569395942653952,2017-01-24T17:13:56,2564,neutral
neutral,neutral,441243293221789697,neutral,4569441643790336,2016-06-17T05:08:17,2,neutral
DIS,neutral,458606212007727105,SAD,4569927176421376,2017-01-21T15:39:55,8976,neutral
DIS,ANT,461489131474792449,SAD,4569954019966976,2017-01-24T11:11:05,4341,neutral
dontknow,dontknow,450970603181596672,dontknow,4569996969639936,2017-01-30T11:38:17,1597,dontknow
TRU,neutral,458702030396071936,JOY,4570216952496128,2017-01-30T07:00:00,6962,neutral
TRU,neutral,445929977440382976,JOY,4570474516316160,2017-01-20T13:10:10,3793,FEA
neutral,neutral,452038585928392704,neutral,4570719866322944,2017-01-24T11:17:42,270,neutral
neutral,neutral,455124389630337024,neutral,4570761473818624,2017-01-22T21:29:11,3760,neutral
dontknow,dontknow,445577499796180993,neutral,4570763352866816,2017-01-20T15:23:30,1794,neutral
DIS,ANT,464483469901705216,SAD,4570766574092288,2017-01-24T19:18:26,8396,ANG
neutral,neutral,459618577256304640,neutral,4571041183563776,2017-01-24T10:19:17,3851,neutral
dontknow,neutral,456127983640932353,SAD,4571265998258176,2017-01-31T00:10:39,5367,neutral
DIS,SUR,445998715699220480,SAD,4571384780947456,2017-01-20T14:16:04,5389,ANG
neutral,neutral,446308950687121408,neutral,4571632882417664,2016-12-28T03:34:47,9839,neutral
neutral,neutral,446275451179528194,neutral,4571890580455424,2017-01-21T19:51:06,6428,neutral
DIS,ANT,470979127252877312,SAD,4572103382663168,2017-01-20T14:42:05,4546,ANG
TRU,ANT,446695862576877570,neutral,4572402419761152,2017-01-20T13:14:09,4859,FEA
dontknow,dontknow,472420772561289217,dontknow,4572469797060608,2017-01-24T12:19:51,6503,dontknow
DIS,SUR,447080717961678848,SAD,4573024921583616,2016-12-28T01:30:28,955,FEA
neutral,neutral,449304311387136001,neutral,4573152495534080,2016-06-17T05:10:16,2,neutral
DIS,ANT,443251532755394560,SAD,4573186922381312,2017-01-27T04:05:51,2923,ANG
neutral,SUR,445544684958789632,neutral,4573205310210048,2017-01-20T13:11:05,1920,neutral
dontknow,dontknow,453233718023315457,dontknow,4573312952827904,2017-01-24T15:26:18,6503,dontknow
neutral,neutral,466308784236007424,neutral,4573486362132480,2017-01-26T18:19:01,4137,neutral
dontknow,dontknow,445944751507128320,dontknow,4573718290366464,2017-01-23T23:54:02,6503,dontknow
DIS,ANT,465354721914793984,SAD,4573771776131072,2017-01-20T16:41:37,7649,neutral
DIS,ANT,444556272365756416,SAD,4573807142502400,2017-01-20T15:14:30,1805,ANG
neutral,neutral,441610825938530304,neutral,4574128728178688,2017-01-24T16:03:21,8432,neutral
neutral,neutral,455799739674415105,neutral,4574184092991488,2017-01-21T19:42:21,8835,neutral
TRU,SUR,460758238779432960,neutral,4574219459362816,2017-01-20T17:05:38,2076,neutral
DIS,ANT,443394009567088640,SAD,4574700764135424,2017-01-20T14:03:32,6501,ANG
DIS,neutral,448178138770841601,neutral,4575081137176576,2017-01-22T18:32:02,6858,neutral
DIS,neutral,443042494906122241,SAD,4575401917546496,2017-01-20T16:26:12,3714,neutral
DIS,neutral,445970346781720576,neutral,4575785847357440,2016-06-17T05:15:11,2,neutral
TRU,SUR,460023889125703680,JOY,4576089112313856,2017-01-23T17:19:04,8549,ANG
DIS,dontknow,443749294697619456,SAD,4576313658572800,2017-01-20T14:41:02,7894,neutral
dontknow,dontknow,456745353128472576,dontknow,4576551089733632,2017-01-24T18:16:30,1613,dontknow
dontknow,dontknow,446313621803773953,dontknow,4576896566165504,2017-01-20T13:59:24,3618,dontknow
TRU,SUR,460862401802694656,neutral,4576956695707648,2017-01-30T01:36:43,7649,neutral
TRU,ANT,446040335706492930,JOY,4577017630556160,2016-12-28T18:51:37,4924,FEA
dontknow,dontknow,456425344686239746,dontknow,4577139030491136,2017-01-24T14:01:41,6503,dontknow
dontknow,dontknow,444539036682575872,dontknow,4577333042216960,2017-01-24T19:17:32,6503,dontknow
TRU,ANT,444466476884713472,neutral,4577360422633472,2017-01-21T15:47:21,7649,FEA
neutral,neutral,443415722564517889,JOY,4577481822568448,2016-06-17T05:13:31,2,neutral
neutral,ANT,455754012097544193,neutral,4577576244740096,2016-11-11T11:45:59,2,neutral
DIS,SUR,469931698818654208,neutral,4577617046929408,2017-01-26T20:43:06,7649,neutral
dontknow,dontknow,472414765466521600,neutral,4577638253330432,2017-01-24T19:19:17,6503,neutral
neutral,neutral,449300260355985408,neutral,4577981850714112,2017-01-20T15:36:06,8720,neutral
neutral,neutral,450728896884129792,neutral,4578062851112960,2016-06-20T01:46:38,2,neutral
DIS,SUR,459788802853466112,SAD,4578070434414592,2017-01-26T15:15:25,5220,FEA
DIS,neutral,446352348189704192,SAD,4578192035676160,2017-01-22T18:25:09,6503,FEA
neutral,neutral,450626214013960192,neutral,4578484093452288,2017-01-20T13:08:50,6001,FEA
TRU,neutral,456038714397822978,neutral,4578750112989184,2017-01-22T00:21:26,9091,neutral
TRU,SUR,459463367149633536,neutral,4579234236334080,2017-01-30T18:50:53,7649,neutral
dontknow,dontknow,458943136983941120,dontknow,4579479183687680,2017-01-24T18:15:09,1613,dontknow
DIS,SUR,441739305895985154,SAD,4579771241463808,2017-01-26T12:18:24,6503,neutral
neutral,neutral,441216632107438080,neutral,4579791172796416,2016-10-14T14:52:54,3,neutral
neutral,SUR,452134874062028800,neutral,4579924652326912,2017-01-30T21:28:44,3086,neutral
dontknow,dontknow,461221322497204224,dontknow,4580246640656384,2017-01-21T14:48:53,8237,dontknow
TRU,neutral,453519254193967104,neutral,4580466220859392,2017-02-01T15:36:52,8653,neutral
dontknow,dontknow,443477913480863744,dontknow,4580503264952320,2017-01-26T14:19:50,5910,dontknow
dontknow,dontknow,441736153918492673,dontknow,4580922292699136,2017-01-24T14:14:01,6503,dontknow
neutral,neutral,449302698001580032,neutral,4580939808112640,2016-06-17T05:10:15,2,neutral
neutral,ANT,459337788920713217,neutral,4581089259552768,2016-12-28T11:05:41,8630,neutral
TRU,neutral,448191373104381952,neutral,4581108586905600,2017-01-31T00:36:59,5367,neutral
neutral,neutral,462323742912557057,neutral,4581265890082816,2017-01-22T02:50:00,2702,neutral
neutral,neutral,448778144963510273,neutral,4581534593974272,2016-12-28T03:19:13,9839,neutral
DIS,SUR,449497116046807040,SAD,4581586670452736,2017-01-20T15:42:03,1680,ANG
DIS,SUR,447144710101286912,SAD,4581692702457856,2017-01-20T15:54:22,7286,FEA
TRU,neutral,447072928346431488,JOY,4582328626053120,2017-01-20T13:50:38,8884,neutral
dontknow,SUR,452163926068064256,dontknow,4582514383388672,2017-01-21T12:50:21,4878,dontknow
TRU,SUR,466311542431318016,JOY,4583148159500288,2017-01-20T14:35:42,2796,neutral
neutral,neutral,441690041795215362,SAD,4583183324545024,2017-01-30T19:56:03,2891,neutral
neutral,neutral,448993291502354432,neutral,4583191578935296,2016-06-17T05:14:46,2,neutral
neutral,SUR,450967654300254208,neutral,4583736100257792,2017-01-20T14:33:16,6506,neutral
dontknow,dontknow,464429351661236224,dontknow,4583914005856256,2017-01-20T14:46:26,7834,dontknow
neutral,neutral,458593334387175424,neutral,4583930111983616,2017-01-20T15:02:11,3618,neutral
neutral,neutral,453237939460669440,neutral,4583960713625600,2017-01-20T16:59:14,8866,neutral
dontknow,ANT,462283767248596993,dontknow,4583985208360960,2017-01-23T20:22:37,1033,FEA
DIS,ANT,456136883056422912,neutral,4584198010568704,2017-01-23T00:56:27,597,neutral
neutral,neutral,446628649891287040,neutral,4584259348070400,2017-01-21T19:30:30,8835,neutral
DIS,neutral,454348222849613824,SAD,4584885205336064,2017-01-24T17:37:05,187,ANG
neutral,neutral,468832572307677184,neutral,4585320339210240,2017-01-23T12:34:20,9463,neutral
TRU,ANT,441377820380393472,neutral,4585322218258432,2017-02-05T00:05:58,7649,neutral
TRU,ANT,454262778615062528,JOY,4585663936593920,2017-01-20T15:13:31,5257,neutral
TRU,SUR,449269295168888832,JOY,4585692659187712,2017-01-21T15:42:32,7649,ANG
neutral,ANT,472473292683886592,JOY,4586507092361216,2017-01-20T15:47:15,3429,FEA
TRU,ANT,443765996206444544,neutral,4586589233610752,2017-01-21T13:21:45,3506,neutral
neutral,neutral,444119534161911808,neutral,4586668958941184,2017-01-20T12:42:55,3976,neutral
DIS,ANT,441253169343905792,neutral,4586893102546944,2016-10-14T14:54:19,3,FEA
dontknow,dontknow,446418790340116480,dontknow,4586910550851584,2017-01-20T14:09:12,6984,dontknow
neutral,dontknow,443147317550784512,neutral,4586912429899776,2017-01-20T13:49:53,1522,neutral
DIS,SUR,454596117842657280,SAD,4586915651125248,2017-01-24T00:49:22,6503,neutral
TRU,SUR,459731276208287744,JOY,4586988128698368,2017-01-23T22:06:15,9966,neutral
neutral,neutral,446643734009360384,neutral,4587080000733184,2016-06-17T05:14:57,2,neutral
TRU,ANT,446019603823476736,neutral,4587217909448704,2017-02-06T00:42:06,5367,neutral
neutral,neutral,459798284622913536,neutral,4587446952001536,2017-01-20T15:14:41,1794,neutral
dontknow,dontknow,445560979867578369,dontknow,4587482318372864,2017-01-20T13:12:40,8346,dontknow
dontknow,dontknow,447047277907939328,dontknow,4587519362465792,2017-01-20T14:41:04,6506,neutral
neutral,neutral,459299476864520193,neutral,4587546206011392,2017-01-23T12:12:02,3847,neutral
DIS,SUR,452446688406286337,SAD,4587589155684352,2017-01-30T01:47:18,7649,FEA
DIS,neutral,455744272138907648,neutral,4588312052367360,2017-01-23T21:52:25,5524,ANG
dontknow,dontknow,452110015714033664,dontknow,4588328158494720,2017-01-23T17:32:34,2890,dontknow
dontknow,dontknow,443439826306871296,dontknow,4588353659863040,2017-01-21T16:37:15,9509,dontknow
TRU,SUR,441949128562839552,dontknow,4588633369608192,2017-01-23T18:39:17,3586,neutral
